2017-02-24 14:26:43,861 [Thread-6:29312] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/avatar3.png
2017-02-24 14:26:43,861 [Thread-8:31328] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/avatar4.png
2017-02-24 14:26:44,244 [Thread-9:33764] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/avatar.png
2017-02-24 14:26:44,246 [Thread-10:33404] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/avatar1.png
2017-02-24 14:26:44,249 [Thread-11:33496] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/avatar2.png
2017-02-24 14:26:44,252 [Thread-12:32860] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/avatar3.png
2017-02-24 14:26:44,256 [Thread-13:32044] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/user.jpg
2017-02-24 14:26:44,259 [Thread-14:31888] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/avatar4.png
2017-02-24 14:26:44,907 [Thread-15:8084] [django.request:182] [base:get_response] [WARNING]- Not Found: /favicon.ico
2017-02-24 14:27:26,427 [Thread-17:31012] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/avatar.png
2017-02-24 14:27:26,436 [Thread-18:32992] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/avatar1.png
2017-02-24 14:27:26,436 [Thread-20:33620] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/avatar3.png
2017-02-24 14:27:26,437 [Thread-19:32324] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/avatar2.png
2017-02-24 14:27:26,437 [Thread-21:31428] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/user.jpg
2017-02-24 14:27:26,440 [Thread-22:32548] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/avatar4.png
